Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,FORCE_COEFFICIENT_CLF,FORCE_COEFFICIENT_CLR,FORCE_COEFFICIENT_CM
"                 737",3.603475684612e-02,1.867050791784e-01,7.926728090276e-02,1.074377982756e-01,-1.408525868643e-02
"                 738",3.605138299829e-02,1.868960831927e-01,7.935091129868e-02,1.075451718940e-01,-1.409713029765e-02
"                 739",3.604905491293e-02,1.870767064080e-01,7.943155852099e-02,1.076451478870e-01,-1.410679468302e-02
"                 740",3.603797971424e-02,1.872125852202e-01,7.949371314552e-02,1.077188720747e-01,-1.411257946459e-02
"                 741",3.601617914441e-02,1.872995133446e-01,7.953671377464e-02,1.077627995699e-01,-1.411304289764e-02
"                 742",3.599547959995e-02,1.874150806261e-01,7.959255627497e-02,1.078225243511e-01,-1.411498403809e-02
"                 743",3.597466532921e-02,1.875432926980e-01,7.965696832297e-02,1.078863243750e-01,-1.411467802604e-02
"                 744",3.594519422731e-02,1.876369353449e-01,7.970923471092e-02,1.079277006340e-01,-1.410923296155e-02
"                 745",3.589361926012e-02,1.876754741026e-01,7.973737522882e-02,1.079380988738e-01,-1.410036182247e-02
"                 746",3.584808067790e-02,1.876868750680e-01,7.975205306829e-02,1.079348219997e-01,-1.409138446571e-02
"                 747",3.579794123022e-02,1.877013996802e-01,7.976778275867e-02,1.079336169216e-01,-1.408291708145e-02
"                 748",3.576207761972e-02,1.877502350619e-01,7.979877752196e-02,1.079514575400e-01,-1.407634000901e-02
"                 749",3.573168772860e-02,1.878452439823e-01,7.984972334980e-02,1.079955206325e-01,-1.407289864132e-02
"                 750",3.571059181170e-02,1.879805561360e-01,7.991844613203e-02,1.080621100040e-01,-1.407183193597e-02
"                 751",3.569221797938e-02,1.881043067759e-01,7.998217480642e-02,1.081221319695e-01,-1.406997858153e-02
"                 752",3.565274891060e-02,1.881785680735e-01,8.002551323870e-02,1.081530548348e-01,-1.406377079805e-02
"                 753",3.562996910970e-02,1.882766500599e-01,8.007587553573e-02,1.082007745242e-01,-1.406244949424e-02
"                 754",3.562272631002e-02,1.884115925289e-01,8.014157581893e-02,1.082700167100e-01,-1.406422044554e-02
"                 755",3.562283483470e-02,1.886079901010e-01,8.023386598750e-02,1.083741241135e-01,-1.407012906298e-02
"                 756",3.563136469228e-02,1.888241836998e-01,8.033595221092e-02,1.084882314888e-01,-1.407613963896e-02
"                 757",3.563527336141e-02,1.890406895463e-01,8.043680291369e-02,1.086038866326e-01,-1.408354185944e-02
"                 758",3.565471921765e-02,1.892557406195e-01,8.053341206655e-02,1.087223285529e-01,-1.409445824318e-02
"                 759",3.569240060955e-02,1.895202391249e-01,8.064688756922e-02,1.088733515557e-01,-1.411323199324e-02
"                 760",3.575226537586e-02,1.898462477257e-01,8.078573698272e-02,1.090605107429e-01,-1.413738688011e-02
"                 761",3.582072467202e-02,1.902288914875e-01,8.094866588386e-02,1.092802256036e-01,-1.416577985987e-02
"                 762",3.589722225338e-02,1.906277209242e-01,8.111731977108e-02,1.095104011531e-01,-1.419654069103e-02
"                 763",3.597662582505e-02,1.910194939714e-01,8.128179088870e-02,1.097377030827e-01,-1.422795609701e-02
"                 764",3.605254039032e-02,1.914022279836e-01,8.144216953447e-02,1.099600584491e-01,-1.425894445731e-02
"                 765",3.613233962380e-02,1.918122049541e-01,8.161463491449e-02,1.101975700396e-01,-1.429146756256e-02
"                 766",3.621937942950e-02,1.922569076973e-01,8.180238809166e-02,1.104545196057e-01,-1.432606575701e-02
"                 767",3.632401078812e-02,1.927295993816e-01,8.200047201189e-02,1.107291273697e-01,-1.436432767893e-02
"                 768",3.642237942476e-02,1.931953686846e-01,8.219474765933e-02,1.110006210253e-01,-1.440293668298e-02
"                 769",3.652139713742e-02,1.936474560447e-01,8.238359615238e-02,1.112638598923e-01,-1.444013186996e-02
"                 770",3.661200550142e-02,1.941016681947e-01,8.257349511523e-02,1.115281730794e-01,-1.447733898210e-02
"                 771",3.669858426248e-02,1.945552304696e-01,8.276441874491e-02,1.117908117247e-01,-1.451319648990e-02
"                 772",3.678970937558e-02,1.950182448501e-01,8.295972040284e-02,1.120585244473e-01,-1.454940202222e-02
"                 773",3.688748050007e-02,1.955022930561e-01,8.316172522354e-02,1.123405678325e-01,-1.458942130450e-02
"                 774",3.699179628121e-02,1.959923476861e-01,8.336556930561e-02,1.126267783805e-01,-1.463060453746e-02
"                 775",3.709463565964e-02,1.964792125179e-01,8.356958565767e-02,1.129096268603e-01,-1.467002060130e-02
"                 776",3.718574665721e-02,1.969601925439e-01,8.377348552276e-02,1.131867070211e-01,-1.470661074917e-02
"                 777",3.726949447453e-02,1.974249839588e-01,8.397192245959e-02,1.134530614992e-01,-1.474056951978e-02
"                 778",3.734296718685e-02,1.978590267172e-01,8.415779223317e-02,1.137012344841e-01,-1.477172112545e-02
"                 779",3.740992855049e-02,1.982580592368e-01,8.432936800360e-02,1.139286912332e-01,-1.479966161478e-02
"                 780",3.747255566864e-02,1.986385114077e-01,8.449282359383e-02,1.141456878139e-01,-1.482643211004e-02
"                 781",3.753722723151e-02,1.990231478232e-01,8.465839182056e-02,1.143647560027e-01,-1.485318209106e-02
"                 782",3.760135201683e-02,1.994124857881e-01,8.482644042043e-02,1.145860453677e-01,-1.487980247362e-02
"                 783",3.765777938306e-02,1.997899618514e-01,8.498902320377e-02,1.148009386476e-01,-1.490595772191e-02
"                 784",3.771849771639e-02,2.001416683944e-01,8.513952939230e-02,1.150021390021e-01,-1.493130480490e-02
"                 785",3.777362329987e-02,2.004720314859e-01,8.527979104983e-02,1.151922404361e-01,-1.495622469315e-02
"                 786",3.782374743103e-02,2.007803379060e-01,8.541053865123e-02,1.153697992547e-01,-1.497963030175e-02
"                 787",3.787763521194e-02,2.010729467090e-01,8.553363123388e-02,1.155393154751e-01,-1.500284212059e-02
"                 788",3.793537917760e-02,2.013578968360e-01,8.565107709395e-02,1.157068197420e-01,-1.502787132405e-02
"                 789",3.799526385568e-02,2.016508925827e-01,8.576909294352e-02,1.158817996392e-01,-1.505635334784e-02
"                 790",3.806704869563e-02,2.019509612241e-01,8.588818264926e-02,1.160627785749e-01,-1.508729796280e-02
"                 791",3.813944966718e-02,2.022529958477e-01,8.600735637509e-02,1.162456394726e-01,-1.511914154876e-02
"                 792",3.822054304360e-02,2.025520653590e-01,8.612496826385e-02,1.164270970951e-01,-1.515106441565e-02
"                 793",3.830832880695e-02,2.028563212047e-01,8.624428418754e-02,1.166120370171e-01,-1.518387641479e-02
"                 794",3.838387722705e-02,2.031874844200e-01,8.637529154081e-02,1.168121928792e-01,-1.521845066920e-02
"                 795",3.846812953439e-02,2.035249827288e-01,8.650961170361e-02,1.170153710252e-01,-1.525287966079e-02
"                 796",3.855730313706e-02,2.038524996881e-01,8.663978092497e-02,1.172127187631e-01,-1.528646891907e-02
"                 797",3.863759081593e-02,2.041733129228e-01,8.676619921376e-02,1.174071137090e-01,-1.532045724764e-02
"                 798",3.872486971971e-02,2.044868802517e-01,8.688889720014e-02,1.175979830516e-01,-1.535454292572e-02
"                 799",3.881733236713e-02,2.048021356100e-01,8.701121536219e-02,1.177909202478e-01,-1.538985244279e-02
"                 800",3.890888076813e-02,2.051144551073e-01,8.713168553517e-02,1.179827695722e-01,-1.542554201850e-02
"                 801",3.899785251185e-02,2.054146831444e-01,8.724768601245e-02,1.181669971319e-01,-1.545965555972e-02
"                 802",3.908368705515e-02,2.057040300655e-01,8.736042577836e-02,1.183436042871e-01,-1.549158925439e-02
"                 803",3.916166785733e-02,2.059881293267e-01,8.747228552480e-02,1.185158438019e-01,-1.552177913855e-02
"                 804",3.923360153146e-02,2.062517990886e-01,8.757658114079e-02,1.186752179478e-01,-1.554931840351e-02
"                 805",3.930012234833e-02,2.064925689035e-01,8.767208872956e-02,1.188204801740e-01,-1.557419572221e-02
"                 806",3.936205894843e-02,2.067170065683e-01,8.776173373601e-02,1.189552728323e-01,-1.559676954816e-02
"                 807",3.941781996905e-02,2.069207866133e-01,8.784330739157e-02,1.190774792217e-01,-1.561708591506e-02
"                 808",3.946686063750e-02,2.070905769641e-01,8.791091531521e-02,1.191796616489e-01,-1.563437316684e-02
"                 809",3.950969434370e-02,2.072276308276e-01,8.796516922205e-02,1.192624616055e-01,-1.564864619173e-02
"                 810",3.954226045133e-02,2.073497011142e-01,8.801316929234e-02,1.193365318219e-01,-1.566168126477e-02
"                 811",3.957880666968e-02,2.074642079909e-01,8.805791499188e-02,1.194062929990e-01,-1.567418900355e-02
"                 812",3.961156821139e-02,2.075629041538e-01,8.809635332324e-02,1.194665508306e-01,-1.568509875368e-02
"                 813",3.963970785260e-02,2.076446055498e-01,8.812869418651e-02,1.195159113633e-01,-1.569360858838e-02
"                 814",3.966141668255e-02,2.077036439851e-01,8.815247395148e-02,1.195511700336e-01,-1.569934804106e-02
"                 815",3.967708012783e-02,2.077367864292e-01,8.816584554014e-02,1.195709408891e-01,-1.570254767448e-02
"                 816",3.968821232131e-02,2.077549832284e-01,8.817258265568e-02,1.195824005727e-01,-1.570490895849e-02
"                 817",3.970172637559e-02,2.077648359572e-01,8.817488626523e-02,1.195899496920e-01,-1.570753171340e-02
"                 818",3.972462324538e-02,2.077732839630e-01,8.817443719184e-02,1.195988467712e-01,-1.571220478968e-02
"                 819",3.974450494936e-02,2.077797920188e-01,8.817149049110e-02,1.196083015277e-01,-1.571840551830e-02
"                 820",3.976475330856e-02,2.077708629965e-01,8.816115028486e-02,1.196097127116e-01,-1.572428121339e-02
"                 821",3.978250038734e-02,2.077640266550e-01,8.815287353857e-02,1.196111531164e-01,-1.572913978891e-02
"                 822",3.979647997692e-02,2.077653719483e-01,8.814962357828e-02,1.196157483700e-01,-1.573306239588e-02
"                 823",3.980962901639e-02,2.077524167536e-01,8.814033044675e-02,1.196120863069e-01,-1.573587793007e-02
"                 824",3.982112007021e-02,2.077000169605e-01,8.811202375028e-02,1.195879932102e-01,-1.573798472996e-02
"                 825",3.983709110297e-02,2.076368011311e-01,8.807622616389e-02,1.195605749672e-01,-1.574217440166e-02
"                 826",3.985986360758e-02,2.075886041433e-01,8.804484101748e-02,1.195437631258e-01,-1.574946105417e-02
"                 827",3.989202798556e-02,2.075668623994e-01,8.802388116837e-02,1.195429812311e-01,-1.575955003135e-02
"                 828",3.992871010134e-02,2.075583287225e-01,8.800818710993e-02,1.195501416125e-01,-1.577097725130e-02
"                 829",3.996650383085e-02,2.075412535258e-01,8.798826896152e-02,1.195529845642e-01,-1.578235780135e-02
"                 830",4.000379468542e-02,2.075248712153e-01,8.796910379577e-02,1.195557674195e-01,-1.579333181189e-02
"                 831",4.004135662151e-02,2.074982153249e-01,8.794652988059e-02,1.195516854444e-01,-1.580257778188e-02
"                 832",4.006401464095e-02,2.074238354086e-01,8.790302467788e-02,1.195208107307e-01,-1.580889302643e-02
"                 833",4.008944287393e-02,2.073105428906e-01,8.783946983901e-02,1.194710730516e-01,-1.581580160630e-02
"                 834",4.012215249066e-02,2.071876986468e-01,8.776965214675e-02,1.194180465000e-01,-1.582419717664e-02
"                 835",4.015934348400e-02,2.070851393953e-01,8.770895432879e-02,1.193761850665e-01,-1.583361536884e-02
"                 836",4.019707466575e-02,2.070147338554e-01,8.766522465980e-02,1.193495091956e-01,-1.584214226790e-02
"                 837",4.022801717233e-02,2.069468330814e-01,8.762549144493e-02,1.193213416365e-01,-1.584792509578e-02
"                 838",4.025205368560e-02,2.068269283427e-01,8.756513311314e-02,1.192617952296e-01,-1.584833105822e-02
"                 839",4.025102690719e-02,2.066425744298e-01,8.747728828330e-02,1.191652861464e-01,-1.584399893157e-02
"                 840",4.025471835620e-02,2.064361485353e-01,8.737870710719e-02,1.190574414281e-01,-1.583936716044e-02
"                 841",4.026667587723e-02,2.062602933984e-01,8.729285033352e-02,1.189674430649e-01,-1.583729636567e-02
"                 842",4.027792654708e-02,2.060956315352e-01,8.721294958117e-02,1.188826819540e-01,-1.583486618643e-02
"                 843",4.029180781957e-02,2.059186163510e-01,8.712859433526e-02,1.187900220157e-01,-1.583071384023e-02
"                 844",4.030505402388e-02,2.057663049919e-01,8.705484993606e-02,1.187114550559e-01,-1.582830255991e-02
"                 845",4.032148327031e-02,2.056458747893e-01,8.699493359793e-02,1.186509411913e-01,-1.582800379669e-02
"                 846",4.033850913465e-02,2.055159883395e-01,8.693341789517e-02,1.185825704443e-01,-1.582457627457e-02
"                 847",4.033931017070e-02,2.053782444757e-01,8.686929020553e-02,1.185089542702e-01,-1.581983203234e-02
"                 848",4.033989178854e-02,2.052262799708e-01,8.679788762636e-02,1.184283923445e-01,-1.581525235905e-02
"                 849",4.035200467485e-02,2.050787329264e-01,8.672439859493e-02,1.183543343315e-01,-1.581496786827e-02
"                 850",4.037275116464e-02,2.049525529242e-01,8.665807665543e-02,1.182944762687e-01,-1.581819980665e-02
"                 851",4.039491685080e-02,2.048290984068e-01,8.659415941068e-02,1.182349389961e-01,-1.582038979272e-02
"                 852",4.040636392097e-02,2.047084299967e-01,8.653194806812e-02,1.181764819285e-01,-1.582226693021e-02
"                 853",4.042009250778e-02,2.045772366709e-01,8.646482907858e-02,1.181124075923e-01,-1.582378925687e-02
"                 854",4.043341120795e-02,2.044315481404e-01,8.639013410821e-02,1.180414140322e-01,-1.582563996199e-02
"                 855",4.044250865964e-02,2.042730452201e-01,8.630971060138e-02,1.179633346187e-01,-1.582681200867e-02
"                 856",4.044916918412e-02,2.041137881754e-01,8.622931117479e-02,1.178844770006e-01,-1.582758291291e-02
"                 857",4.045757153943e-02,2.039591398153e-01,8.615069597666e-02,1.178084438387e-01,-1.582887393101e-02
"                 858",4.045447802652e-02,2.037515484464e-01,8.605081105746e-02,1.177007373889e-01,-1.582496316572e-02
"                 859",4.043059740077e-02,2.034725598158e-01,8.592223245526e-02,1.175503273605e-01,-1.581404745264e-02
"                 860",4.040167797582e-02,2.031612378449e-01,8.577920594610e-02,1.173820318988e-01,-1.580141297635e-02
"                 861",4.038071835808e-02,2.028738669118e-01,8.564444719244e-02,1.172294197194e-01,-1.579248626349e-02
"                 862",4.036466919013e-02,2.025760739100e-01,8.550407111768e-02,1.170720027923e-01,-1.578396583730e-02
"                 863",4.034215269888e-02,2.022646048033e-01,8.535923794037e-02,1.169053668629e-01,-1.577306446128e-02
"                 864",4.030634967432e-02,2.019280667524e-01,8.520808674040e-02,1.167199800120e-01,-1.575594663580e-02
"                 865",4.026300106415e-02,2.015932710574e-01,8.506065740952e-02,1.165326136479e-01,-1.573597811919e-02
"                 866",4.022057398813e-02,2.012631451563e-01,8.491541024944e-02,1.163477349069e-01,-1.571616232871e-02
"                 867",4.018743268108e-02,2.009569366240e-01,8.477932220860e-02,1.161776144154e-01,-1.569914610341e-02
"                 868",4.015074008703e-02,2.006416204194e-01,8.464072054964e-02,1.160008998698e-01,-1.568008966006e-02
"                 869",4.011150746634e-02,2.003363770232e-01,8.450932446449e-02,1.158270525587e-01,-1.565886404711e-02
"                 870",4.005725642451e-02,2.000011541501e-01,8.436705627480e-02,1.156340978753e-01,-1.563352080027e-02
"                 871",4.000338645174e-02,1.996209675947e-01,8.420497415808e-02,1.154159934366e-01,-1.560550963925e-02
"                 872",3.994178343606e-02,1.992316048435e-01,8.403772643950e-02,1.151938784040e-01,-1.557807598224e-02
"                 873",3.988717630848e-02,1.988609892274e-01,8.388008016258e-02,1.149809090648e-01,-1.555041445110e-02
"                 874",3.983666202821e-02,1.985370958636e-01,8.374337558128e-02,1.147937202823e-01,-1.552517235052e-02
"                 875",3.979550965263e-02,1.982474133422e-01,8.362071357201e-02,1.146266997702e-01,-1.550299309912e-02
"                 876",3.976163018546e-02,1.979818481369e-01,8.350710720299e-02,1.144747409339e-01,-1.548381686545e-02
"                 877",3.972978809682e-02,1.977226838939e-01,8.339552690622e-02,1.143271569877e-01,-1.546581504074e-02
"                 878",3.969614608251e-02,1.974550085396e-01,8.327895488726e-02,1.141760536524e-01,-1.544854938255e-02
"                 879",3.967166363012e-02,1.971955349001e-01,8.316302147410e-02,1.140325134260e-01,-1.543474597595e-02
"                 880",3.965506092565e-02,1.969551875068e-01,8.305335074327e-02,1.139018367635e-01,-1.542424301014e-02
"                 881",3.964543716681e-02,1.967476436592e-01,8.295703064463e-02,1.137906130146e-01,-1.541679118497e-02
"                 882",3.963964375799e-02,1.965645790394e-01,8.287074118117e-02,1.136938378582e-01,-1.541154833851e-02
"                 883",3.964111263886e-02,1.964008375587e-01,8.279128609506e-02,1.136095514636e-01,-1.540913268428e-02
"                 884",3.965387069933e-02,1.962615763404e-01,8.271930197453e-02,1.135422743659e-01,-1.541148619567e-02
"                 885",3.968446876458e-02,1.961653274446e-01,8.266230546536e-02,1.135030219793e-01,-1.542035825696e-02
"                 886",3.973645683210e-02,1.961338846957e-01,8.263124408721e-02,1.135026406085e-01,-1.543569826067e-02
"                 887",3.978404217582e-02,1.961783798574e-01,8.263362015138e-02,1.135447597060e-01,-1.545556977733e-02
"                 888",3.983032858677e-02,1.962328064212e-01,8.264287810698e-02,1.135899283142e-01,-1.547352510360e-02
"                 889",3.985608439030e-02,1.962317105870e-01,8.263197961808e-02,1.135997309690e-01,-1.548387567544e-02
"                 890",3.987129079831e-02,1.961889744397e-01,8.260411627182e-02,1.135848581679e-01,-1.549037094801e-02
"                 891",3.988640177315e-02,1.961281535674e-01,8.256739228862e-02,1.135607612787e-01,-1.549668449506e-02
"                 892",3.990515580089e-02,1.960797056384e-01,8.253464757509e-02,1.135450580633e-01,-1.550520524411e-02
"                 893",3.992792110135e-02,1.960531064125e-01,8.251151796326e-02,1.135415884492e-01,-1.551503524298e-02
"                 894",3.994981223190e-02,1.960425103722e-01,8.249701140452e-02,1.135454989677e-01,-1.552424378160e-02
"                 895",3.996031698324e-02,1.960110392795e-01,8.247680313899e-02,1.135342361406e-01,-1.552871650078e-02
"                 896",3.995206948747e-02,1.959342126087e-01,8.244137752608e-02,1.134928350826e-01,-1.552572877825e-02
"                 897",3.992014807310e-02,1.957937287569e-01,8.238293600107e-02,1.134107927558e-01,-1.551392837737e-02
"                 898",3.986160659318e-02,1.955783179901e-01,8.229735469404e-02,1.132809632960e-01,-1.549180430099e-02
"                 899",3.977923216737e-02,1.952944382843e-01,8.218525407860e-02,1.131091842057e-01,-1.546196506353e-02
"                 900",3.968741446929e-02,1.949577237946e-01,8.205079425977e-02,1.129069295349e-01,-1.542806763755e-02
"                 901",3.959638305594e-02,1.945957589290e-01,8.190471669993e-02,1.126910422291e-01,-1.539316276459e-02
"                 902",3.951157054097e-02,1.942261010783e-01,8.175476818771e-02,1.124713328906e-01,-1.535828235144e-02
"                 903",3.941388418234e-02,1.938678406282e-01,8.160963734972e-02,1.122582032785e-01,-1.532428296440e-02
"                 904",3.931893122930e-02,1.935050550344e-01,8.146275113581e-02,1.120423038986e-01,-1.528977638140e-02
"                 905",3.922406072752e-02,1.931268592787e-01,8.130818196365e-02,1.118186773150e-01,-1.525524767570e-02
"                 906",3.913226597713e-02,1.927356539957e-01,8.114604244489e-02,1.115896115508e-01,-1.522178455298e-02
"                 907",3.905062039629e-02,1.923636764903e-01,8.098949498955e-02,1.113741815007e-01,-1.519234325560e-02
"                 908",3.898092797070e-02,1.920367557403e-01,8.085036452718e-02,1.111863912132e-01,-1.516801334299e-02
"                 909",3.892380985232e-02,1.917548505101e-01,8.072940169920e-02,1.110254488109e-01,-1.514802355584e-02
"                 910",3.887244538772e-02,1.914769503032e-01,8.060774523286e-02,1.108692050704e-01,-1.513072991875e-02
"                 911",3.883032259946e-02,1.912027736937e-01,8.048386394735e-02,1.107189097463e-01,-1.511752289949e-02
"                 912",3.879392101759e-02,1.909241886355e-01,8.035578755292e-02,1.105684010826e-01,-1.510630676485e-02
"                 913",3.876257116118e-02,1.906572686212e-01,8.023187959960e-02,1.104253890216e-01,-1.509675471101e-02
"                 914",3.873487199888e-02,1.904284305424e-01,8.012430163386e-02,1.103041289085e-01,-1.508991363734e-02
"                 915",3.870705637757e-02,1.902195606205e-01,8.002844474735e-02,1.101911158731e-01,-1.508133556289e-02
"                 916",3.866629187104e-02,1.900230407937e-01,7.994141349938e-02,1.100816272943e-01,-1.507010689745e-02
"                 917",3.863206566798e-02,1.898697869199e-01,7.987429891978e-02,1.099954880001e-01,-1.506059454015e-02
"                 918",3.860521749563e-02,1.897501281531e-01,7.982077781549e-02,1.099293503376e-01,-1.505428626107e-02
"                 919",3.858601482801e-02,1.896406531576e-01,7.977051022076e-02,1.098701429368e-01,-1.504981635804e-02
"                 920",3.856479859672e-02,1.895028672665e-01,7.971138928926e-02,1.097914779773e-01,-1.504004434401e-02
"                 921",3.848401108286e-02,1.892636184888e-01,7.961754130027e-02,1.096460771886e-01,-1.501426794415e-02
"                 922",3.839064767259e-02,1.889736695658e-01,7.950627511793e-02,1.094673944479e-01,-1.498055966496e-02
"                 923",3.830395315386e-02,1.887337026605e-01,7.941442983386e-02,1.093192728267e-01,-1.495242149640e-02
"                 924",3.823119802510e-02,1.884992860271e-01,7.932578341061e-02,1.091735026165e-01,-1.492385960293e-02
"                 925",3.813386407113e-02,1.882101796591e-01,7.921774447573e-02,1.089924351833e-01,-1.488734535380e-02
"                 926",3.801478765972e-02,1.878676337012e-01,7.909331339243e-02,1.087743203087e-01,-1.484050345815e-02
"                 927",3.787189510742e-02,1.875073080339e-01,7.896933062436e-02,1.085379774095e-01,-1.478432339259e-02
"                 928",3.773326380608e-02,1.871762179316e-01,7.886145245667e-02,1.083147654749e-01,-1.472665650914e-02
"                 929",3.756865965286e-02,1.867875076843e-01,7.873308532474e-02,1.080544223595e-01,-1.466066851740e-02
"                 930",3.737618121849e-02,1.862789350933e-01,7.855799056203e-02,1.077209445312e-01,-1.458147698461e-02
"                 931",3.714694374295e-02,1.856863130136e-01,7.835231424699e-02,1.073339987667e-01,-1.449084225983e-02
"                 932",3.692165528591e-02,1.851010094163e-01,7.815063235099e-02,1.069503770653e-01,-1.439987235718e-02
"                 933",3.672182339653e-02,1.845841792816e-01,7.797552661259e-02,1.066086526690e-01,-1.431656302822e-02
"                 934",3.653665621555e-02,1.841447374786e-01,7.783007584307e-02,1.063146616355e-01,-1.424229289621e-02
"                 935",3.636625862408e-02,1.837414007775e-01,7.769808705892e-02,1.060433137186e-01,-1.417261332982e-02
"                 936",3.620636561424e-02,1.833556646144e-01,7.757228628053e-02,1.057833783339e-01,-1.410554602667e-02
"                 937",3.605360292848e-02,1.829927508778e-01,7.745495783964e-02,1.055377930382e-01,-1.404141759926e-02
"                 938",3.590777865565e-02,1.826751470862e-01,7.735378114515e-02,1.053213659410e-01,-1.398379239795e-02
"                 939",3.579146371641e-02,1.824137730035e-01,7.727096409354e-02,1.051428089100e-01,-1.393592240823e-02
"                 940",3.569037073428e-02,1.821900368235e-01,7.719947933289e-02,1.049905574906e-01,-1.389553907884e-02
"                 941",3.561125947730e-02,1.820277676240e-01,7.714977804593e-02,1.048779895780e-01,-1.386410576605e-02
"                 942",3.555825130657e-02,1.819467800202e-01,7.713125453949e-02,1.048155254807e-01,-1.384213547063e-02
"                 943",3.552704694725e-02,1.819468506326e-01,7.714294044910e-02,1.048039101835e-01,-1.383048486719e-02
"                 944",3.551626108712e-02,1.820077131133e-01,7.717682102786e-02,1.048308920854e-01,-1.382703552878e-02
"                 945",3.552773774087e-02,1.821396799538e-01,7.723509392909e-02,1.049045860247e-01,-1.383474604781e-02
"                 946",3.555780524794e-02,1.823218127462e-01,7.730972021855e-02,1.050120925276e-01,-1.385118615455e-02
"                 947",3.560914658338e-02,1.825511538239e-01,7.740081461426e-02,1.051503392096e-01,-1.387476229768e-02
"                 948",3.568598136520e-02,1.828598412820e-01,7.752262256003e-02,1.053372187220e-01,-1.390729808097e-02
"                 949",3.578452138990e-02,1.832423023569e-01,7.767271331150e-02,1.055695890454e-01,-1.394843786697e-02
"                 950",3.588791074977e-02,1.836772037644e-01,7.784383181144e-02,1.058333719530e-01,-1.399477007076e-02
"                 951",3.599997570187e-02,1.841362834231e-01,7.802444837814e-02,1.061118350449e-01,-1.404369333338e-02
"                 952",3.611973551004e-02,1.846164003218e-01,7.821309211644e-02,1.064033082054e-01,-1.409510804447e-02
"                 953",3.623555616661e-02,1.851181886440e-01,7.841044911671e-02,1.067077395273e-01,-1.414864520529e-02
"                 954",3.635553021181e-02,1.856337317713e-01,7.861324266241e-02,1.070204891089e-01,-1.420362322324e-02
"                 955",3.649014598879e-02,1.861954424158e-01,7.883408027892e-02,1.073613621368e-01,-1.426364092896e-02
"                 956",3.663650506031e-02,1.867952319560e-01,7.906947548728e-02,1.077257564687e-01,-1.432814049071e-02
"                 957",3.677639108704e-02,1.873896851427e-01,7.930420830292e-02,1.080854768397e-01,-1.439063426841e-02
"                 958",3.689093969300e-02,1.879108332403e-01,7.951102810027e-02,1.083998051401e-01,-1.444438851990e-02
"                 959",3.698324109737e-02,1.883684492229e-01,7.969384885758e-02,1.086746003653e-01,-1.449037575388e-02
"                 960",3.706630588454e-02,1.888153321283e-01,7.987254332241e-02,1.089427888059e-01,-1.453512274176e-02
"                 961",3.714381436726e-02,1.892283514555e-01,8.003734358234e-02,1.091910078732e-01,-1.457683214542e-02
"                 962",3.721268637014e-02,1.896185220441e-01,8.019253995152e-02,1.094259820926e-01,-1.461672107054e-02
"                 963",3.727091441266e-02,1.899730094437e-01,8.033351448587e-02,1.096394949578e-01,-1.465299023598e-02
"                 964",3.731793158546e-02,1.903023419597e-01,8.046401202519e-02,1.098383299345e-01,-1.468715895465e-02
"                 965",3.737099410000e-02,1.906508283771e-01,8.060128824163e-02,1.100495401354e-01,-1.472412594690e-02
"                 966",3.743829964589e-02,1.910161209151e-01,8.074281870303e-02,1.102733022121e-01,-1.476524175453e-02
"                 967",3.751013507491e-02,1.913809266413e-01,8.088149965749e-02,1.104994269838e-01,-1.480896366318e-02
"                 968",3.757095415466e-02,1.917110410791e-01,8.100745080456e-02,1.107035902746e-01,-1.484806973501e-02
"                 969",3.762093980665e-02,1.920303182203e-01,8.113342733721e-02,1.108968908831e-01,-1.488173177296e-02
"                 970",3.764024162732e-02,1.922931943544e-01,8.124222606659e-02,1.110509682878e-01,-1.490437111062e-02
"                 971",3.763531318068e-02,1.924622204450e-01,8.131610588046e-02,1.111461145645e-01,-1.491500434203e-02
"                 972",3.760422707291e-02,1.925796132861e-01,8.137040766150e-02,1.112092056246e-01,-1.491939898157e-02
"                 973",3.756386115442e-02,1.926587547356e-01,8.140833942117e-02,1.112504153144e-01,-1.492103794660e-02
"                 974",3.751188530751e-02,1.926727399898e-01,8.142263646979e-02,1.112501035200e-01,-1.491373352511e-02
"                 975",3.742986024202e-02,1.926484375301e-01,8.142969712293e-02,1.112187404072e-01,-1.489452164214e-02
"                 976",3.731612646822e-02,1.925526214334e-01,8.141579858526e-02,1.111368228481e-01,-1.486051213142e-02
"                 977",3.716358739238e-02,1.923438979082e-01,8.135912488720e-02,1.109847730210e-01,-1.481282406690e-02
"                 978",3.697565230592e-02,1.919773694545e-01,8.123915175849e-02,1.107382176960e-01,-1.474953296877e-02
"                 979",3.677169563528e-02,1.915566677632e-01,8.109842435055e-02,1.104582434126e-01,-1.467990953103e-02
"                 980",3.656072364643e-02,1.911318895055e-01,8.096027382202e-02,1.101716156834e-01,-1.460567093071e-02
"                 981",3.635745781682e-02,1.907421631157e-01,8.083981329719e-02,1.099023498185e-01,-1.453126826066e-02
"                 982",3.614926349635e-02,1.903581413867e-01,8.072336584645e-02,1.096347755403e-01,-1.445570484691e-02
"                 983",3.594014188234e-02,1.899605749755e-01,8.060221185330e-02,1.093583631222e-01,-1.437807563446e-02
"                 984",3.573690833448e-02,1.895421880601e-01,8.047329377891e-02,1.090688942812e-01,-1.429780025114e-02
