Time (s),FORCE_COEFFICIENT_CD,FORCE_COEFFICIENT_CL,FORCE_COEFFICIENT_CLF,FORCE_COEFFICIENT_CLR,FORCE_COEFFICIENT_CM
"                 495",5.063147416324e-03,7.243249470404e-02,2.764832894317e-02,4.478416576087e-02,-8.567918408852e-03
"                 496",5.063624798509e-03,7.243310404288e-02,2.764848592724e-02,4.478461811564e-02,-8.568066094201e-03
"                 497",5.063390419276e-03,7.243454573254e-02,2.764892350178e-02,4.478562223076e-02,-8.568349364491e-03
"                 498",5.064251239139e-03,7.243582343604e-02,2.764939040103e-02,4.478643303500e-02,-8.568521316985e-03
"                 499",5.064873291082e-03,7.243664221793e-02,2.764958320829e-02,4.478705900964e-02,-8.568737900671e-03
"                 500",5.065381959080e-03,7.243758161100e-02,2.764983396605e-02,4.478774764495e-02,-8.568956839447e-03
"                 501",5.065968167083e-03,7.243819645450e-02,2.764994203850e-02,4.478825441600e-02,-8.569156188747e-03
"                 502",5.066360655690e-03,7.243919953289e-02,2.765029934132e-02,4.478890019157e-02,-8.569300425127e-03
"                 503",5.066705591096e-03,7.243922755495e-02,2.765027568205e-02,4.478895187290e-02,-8.569338095422e-03
"                 504",5.066920006537e-03,7.243861768164e-02,2.765002783978e-02,4.478858984187e-02,-8.569281001044e-03
"                 505",5.067135105531e-03,7.243663658877e-02,2.764922294005e-02,4.478741364872e-02,-8.569095354331e-03
"                 506",5.067264032634e-03,7.243542303975e-02,2.764876731136e-02,4.478665572838e-02,-8.568944208512e-03
"                 507",5.067497111322e-03,7.243455570766e-02,2.764839113034e-02,4.478616457733e-02,-8.568886723494e-03
"                 508",5.067640396930e-03,7.243465097963e-02,2.764842108338e-02,4.478622989625e-02,-8.568904406434e-03
"                 509",5.067843513920e-03,7.243460443288e-02,2.764837105884e-02,4.478623337404e-02,-8.568931157598e-03
"                 510",5.068040408879e-03,7.243473250797e-02,2.764842281345e-02,4.478630969451e-02,-8.568943440531e-03
"                 511",5.068354157323e-03,7.243334985103e-02,2.764784679165e-02,4.478550305939e-02,-8.568828133872e-03
"                 512",5.068436660523e-03,7.243168474334e-02,2.764723008677e-02,4.478445465657e-02,-8.568612284898e-03
"                 513",5.068606186496e-03,7.242970170226e-02,2.764647934909e-02,4.478322235317e-02,-8.568371502040e-03
"                 514",5.068760098100e-03,7.242911474560e-02,2.764628218914e-02,4.478283255647e-02,-8.568275183665e-03
"                 515",5.068716779280e-03,7.242961473831e-02,2.764642078936e-02,4.478319394895e-02,-8.568386579797e-03
"                 516",5.069461255632e-03,7.243164848463e-02,2.764714559266e-02,4.478450289197e-02,-8.568678649659e-03
"                 517",5.070171623794e-03,7.243398029738e-02,2.764791612986e-02,4.478606416752e-02,-8.569074018831e-03
"                 518",5.070599271535e-03,7.243699282252e-02,2.764902609333e-02,4.478796672919e-02,-8.569470317931e-03
"                 519",5.070888030136e-03,7.243812284481e-02,2.764939298126e-02,4.478872986356e-02,-8.569668441152e-03
"                 520",5.070979774183e-03,7.243808937099e-02,2.764936048179e-02,4.478872888919e-02,-8.569684203699e-03
"                 521",5.071222890699e-03,7.243721548965e-02,2.764898102281e-02,4.478823446684e-02,-8.569626722012e-03
"                 522",5.071433022555e-03,7.243751161312e-02,2.764909550449e-02,4.478841610863e-02,-8.569660302071e-03
"                 523",5.071868801800e-03,7.243745262673e-02,2.764902770121e-02,4.478842492552e-02,-8.569698612154e-03
"                 524",5.072127518204e-03,7.243676847746e-02,2.764876504125e-02,4.478800343621e-02,-8.569619197483e-03
"                 525",5.072379124484e-03,7.243492602765e-02,2.764801634348e-02,4.478690968417e-02,-8.569446670345e-03
"                 526",5.072507711913e-03,7.243404789388e-02,2.764768798502e-02,4.478635990885e-02,-8.569335961915e-03
"                 527",5.072764836595e-03,7.243398135981e-02,2.764761431543e-02,4.478636704438e-02,-8.569376364477e-03
"                 528",5.072939259046e-03,7.243537807500e-02,2.764814557075e-02,4.478723250425e-02,-8.569543466752e-03
"                 529",5.073176010221e-03,7.243691024153e-02,2.764869807302e-02,4.478821216851e-02,-8.569757047748e-03
"                 530",5.073242500326e-03,7.243785807066e-02,2.764909206588e-02,4.478876600478e-02,-8.569836969453e-03
"                 531",5.073387005763e-03,7.243655037032e-02,2.764857396028e-02,4.478797641004e-02,-8.569701224883e-03
"                 532",5.073445542056e-03,7.243500745866e-02,2.764800556376e-02,4.478700189490e-02,-8.569498165571e-03
"                 533",5.073691271862e-03,7.243414564584e-02,2.764764465343e-02,4.478650099241e-02,-8.569428169491e-03
"                 534",5.073984857809e-03,7.243526641532e-02,2.764805429194e-02,4.478721212338e-02,-8.569578915721e-03
"                 535",5.074477805213e-03,7.243714159686e-02,2.764867978274e-02,4.478846181412e-02,-8.569891015692e-03
"                 536",5.074861287372e-03,7.244028274154e-02,2.764983927885e-02,4.479044346270e-02,-8.570302091924e-03
"                 537",5.075243228484e-03,7.244229968077e-02,2.765054854990e-02,4.479175113087e-02,-8.570601290488e-03
"                 538",5.075334473118e-03,7.244318069411e-02,2.765091973402e-02,4.479226096009e-02,-8.570670613038e-03
"                 539",5.075300216922e-03,7.244213670812e-02,2.765054792471e-02,4.479158878342e-02,-8.570520429354e-03
"                 540",5.075179016001e-03,7.244081395389e-02,2.765008265142e-02,4.479073130247e-02,-8.570324325526e-03
"                 541",5.075358644339e-03,7.243925946384e-02,2.764942625228e-02,4.478983321156e-02,-8.570203479639e-03
"                 542",5.075651747969e-03,7.243932200714e-02,2.764940842480e-02,4.478991358235e-02,-8.570252578773e-03
"                 543",5.076169210065e-03,7.243991395005e-02,2.764952942682e-02,4.479038452323e-02,-8.570427548202e-03
"                 544",5.076506667391e-03,7.244100932078e-02,2.764990977495e-02,4.479109954583e-02,-8.570594885440e-03
"                 545",5.076788518729e-03,7.244090062145e-02,2.764981942391e-02,4.479108119754e-02,-8.570630886811e-03
"                 546",5.076824843793e-03,7.244096521494e-02,2.764988714607e-02,4.479107806887e-02,-8.570595461399e-03
"                 547",5.076924296415e-03,7.244086088349e-02,2.764985710409e-02,4.479100377940e-02,-8.570573337656e-03
"                 548",5.076992316935e-03,7.244162188528e-02,2.765019204243e-02,4.479142984285e-02,-8.570618900213e-03
"                 549",5.077229561381e-03,7.244271833998e-02,2.765058917892e-02,4.479212916106e-02,-8.570769991072e-03
"                 550",5.077427739650e-03,7.244470066728e-02,2.765133791041e-02,4.479336275687e-02,-8.571012423231e-03
"                 551",5.077821267239e-03,7.244626101203e-02,2.765183824256e-02,4.479442276948e-02,-8.571292263459e-03
"                 552",5.078161729304e-03,7.244801675196e-02,2.765244404243e-02,4.479557270953e-02,-8.571564333548e-03
"                 553",5.078461162378e-03,7.244911402713e-02,2.765281100218e-02,4.479630302495e-02,-8.571746011386e-03
"                 554",5.076316250057e-03,7.245079251255e-02,2.765345937232e-02,4.479733314024e-02,-8.571936883959e-03
"                 555",5.078001616243e-03,7.245036252943e-02,2.765335927953e-02,4.479700324990e-02,-8.571821985187e-03
"                 556",5.078361027573e-03,7.244984680800e-02,2.765324993591e-02,4.479659687208e-02,-8.571673468083e-03
"                 557",5.078505833373e-03,7.244875723667e-02,2.765285654255e-02,4.479590069412e-02,-8.571522075783e-03
"                 558",5.078503987575e-03,7.244838874240e-02,2.765277187395e-02,4.479561686845e-02,-8.571422497251e-03
"                 559",5.078491913091e-03,7.244766499913e-02,2.765251752362e-02,4.479514747551e-02,-8.571314975941e-03
"                 560",5.078322482877e-03,7.244681329841e-02,2.765223783455e-02,4.479457546386e-02,-8.571168814654e-03
"                 561",5.078368326741e-03,7.244531278538e-02,2.765161437848e-02,4.479369840691e-02,-8.571042014215e-03
"                 562",5.078520942667e-03,7.244510527157e-02,2.765147289751e-02,4.479363237406e-02,-8.571079738272e-03
"                 563",5.078905237485e-03,7.244536380111e-02,2.765144766497e-02,4.479391613614e-02,-8.571234235585e-03
"                 564",5.079191002468e-03,7.244659500426e-02,2.765186654879e-02,4.479472845547e-02,-8.571430953340e-03
"                 565",5.079467797904e-03,7.244780097932e-02,2.765228676753e-02,4.479551421179e-02,-8.571613722132e-03
"                 566",5.079558195227e-03,7.244935400123e-02,2.765291122874e-02,4.479644277249e-02,-8.571765771878e-03
"                 567",5.079703188322e-03,7.245052032840e-02,2.765335218875e-02,4.479716813965e-02,-8.571907975448e-03
"                 568",5.079784088425e-03,7.245240564368e-02,2.765410199404e-02,4.479830364964e-02,-8.572100827801e-03
"                 569",5.080004802907e-03,7.245437950370e-02,2.765483238878e-02,4.479954711492e-02,-8.572357363071e-03
"                 570",5.080138408550e-03,7.245725128822e-02,2.765591810814e-02,4.480133318008e-02,-8.572707535970e-03
"                 571",5.080387945569e-03,7.245945397936e-02,2.765667005202e-02,4.480278392735e-02,-8.573056937667e-03
"                 572",5.080506293878e-03,7.246084861967e-02,2.765717048843e-02,4.480367813124e-02,-8.573253821403e-03
"                 573",5.080567625768e-03,7.246057563955e-02,2.765706585044e-02,4.480350978911e-02,-8.573221969333e-03
"                 574",5.080441386093e-03,7.245999334003e-02,2.765693615224e-02,4.480305718779e-02,-8.573060517772e-03
"                 575",5.080373687934e-03,7.245827565821e-02,2.765632941899e-02,4.480194623922e-02,-8.572808410118e-03
"                 576",5.080235272345e-03,7.245672236464e-02,2.765580576186e-02,4.480091660278e-02,-8.572555420458e-03
"                 577",5.080207650339e-03,7.245528891834e-02,2.765527821289e-02,4.480001070546e-02,-8.572366246286e-03
"                 578",5.080190389245e-03,7.245488711882e-02,2.765517097440e-02,4.479971614442e-02,-8.572272585008e-03
"                 579",5.080310124862e-03,7.245403353460e-02,2.765483723317e-02,4.479919630143e-02,-8.572179534133e-03
"                 580",5.080270669077e-03,7.245379319658e-02,2.765478878579e-02,4.479900441080e-02,-8.572107812506e-03
"                 581",5.080313548415e-03,7.245361044214e-02,2.765469486835e-02,4.479891557379e-02,-8.572110352720e-03
"                 582",5.080436698405e-03,7.245479511930e-02,2.765511026349e-02,4.479968485581e-02,-8.572287296157e-03
"                 583",5.080832855853e-03,7.245669179448e-02,2.765571885718e-02,4.480097293730e-02,-8.572627040057e-03
"                 584",5.081200477192e-03,7.245936637462e-02,2.765667862189e-02,4.480268775273e-02,-8.573004565424e-03
"                 585",5.081548140070e-03,7.246120402570e-02,2.765732762592e-02,4.480387639978e-02,-8.573274386933e-03
"                 586",5.081642114791e-03,7.246299376475e-02,2.765805912328e-02,4.480493464147e-02,-8.573437759096e-03
"                 587",5.081745324642e-03,7.246389691265e-02,2.765842179356e-02,4.480547511909e-02,-8.573526662761e-03
"                 588",5.081719335698e-03,7.246473212999e-02,2.765880524623e-02,4.480592688376e-02,-8.573560818766e-03
"                 589",5.081770860645e-03,7.246535491463e-02,2.765907678172e-02,4.480627813290e-02,-8.573600675589e-03
"                 590",5.081761774611e-03,7.246701045170e-02,2.765977622277e-02,4.480723422893e-02,-8.573729003083e-03
"                 591",5.081855091423e-03,7.246859452439e-02,2.766036051775e-02,4.480823400664e-02,-8.573936744448e-03
"                 592",5.081913884861e-03,7.246968865999e-02,2.766076795663e-02,4.480892070336e-02,-8.574076373367e-03
"                 593",5.082037871805e-03,7.246875408033e-02,2.766038067665e-02,4.480837340368e-02,-8.573996363519e-03
"                 594",5.081864988990e-03,7.246727831294e-02,2.765987992580e-02,4.480739838713e-02,-8.573759230665e-03
"                 595",5.081765426132e-03,7.246583358143e-02,2.765938963937e-02,4.480644394206e-02,-8.573527151346e-03
"                 596",5.081646205497e-03,7.246539839496e-02,2.765931253347e-02,4.480608586150e-02,-8.573386664016e-03
"                 597",5.081659733577e-03,7.246441736408e-02,2.765896013347e-02,4.480545723060e-02,-8.573248548566e-03
"                 598",5.081532748681e-03,7.246375513039e-02,2.765878219442e-02,4.480497293597e-02,-8.573095370775e-03
"                 599",5.081566733901e-03,7.246292049650e-02,2.765846272267e-02,4.480445777383e-02,-8.572997525577e-03
"                 600",5.081615663078e-03,7.246339101677e-02,2.765864761053e-02,4.480474340624e-02,-8.573047897857e-03
"                 601",5.081794891172e-03,7.246463437374e-02,2.765905045363e-02,4.480558392011e-02,-8.573266733238e-03
"                 602",5.081952433308e-03,7.246720958105e-02,2.765997015027e-02,4.480723943078e-02,-8.573634640255e-03
"                 603",5.082315522953e-03,7.246960166343e-02,2.766075124565e-02,4.480885041778e-02,-8.574049586064e-03
"                 604",5.082574387452e-03,7.247184827144e-02,2.766155117141e-02,4.481029710004e-02,-8.574372964316e-03
"                 605",5.082772352370e-03,7.247252248773e-02,2.766178120523e-02,4.481074128250e-02,-8.574480038633e-03
"                 606",5.082688335149e-03,7.247226793011e-02,2.766176641099e-02,4.481050151912e-02,-8.574367554066e-03
"                 607",5.082614053961e-03,7.247119221478e-02,2.766140462029e-02,4.480978759449e-02,-8.574191487099e-03
"                 608",5.082590443314e-03,7.247159744855e-02,2.766161179979e-02,4.480998564876e-02,-8.574186924485e-03
"                 609",5.082839647055e-03,7.247307834690e-02,2.766215284712e-02,4.481092549978e-02,-8.574386326334e-03
"                 610",5.083080058773e-03,7.247590119532e-02,2.766323991217e-02,4.481266128314e-02,-8.574710685485e-03
"                 611",5.083296897674e-03,7.247800699257e-02,2.766401532781e-02,4.481399166477e-02,-8.574988168479e-03
"                 612",5.083284854529e-03,7.247874630113e-02,2.766432570518e-02,4.481442059595e-02,-8.575047445388e-03
"                 613",5.083233464690e-03,7.247698748069e-02,2.766366794133e-02,4.481331953936e-02,-8.574825799017e-03
"                 614",5.082877161974e-03,7.247472473732e-02,2.766289504770e-02,4.481182968963e-02,-8.574467320964e-03
"                 615",5.082729300274e-03,7.247267342887e-02,2.766215716704e-02,4.481051626183e-02,-8.574179547398e-03
"                 616",5.082620310043e-03,7.247221649090e-02,2.766204698831e-02,4.481016950259e-02,-8.574061257142e-03
"                 617",5.082680691897e-03,7.247196126484e-02,2.766195583362e-02,4.481000543122e-02,-8.574024798800e-03
"                 618",5.082620539539e-03,7.247213576084e-02,2.766208167341e-02,4.481005408744e-02,-8.573986207015e-03
"                 619",5.082644897798e-03,7.247159871896e-02,2.766188453496e-02,4.480971418400e-02,-8.573914824517e-03
"                 620",5.082622171545e-03,7.247161596859e-02,2.766191558235e-02,4.480970038624e-02,-8.573892401948e-03
"                 621",5.082734326934e-03,7.247199377068e-02,2.766202849419e-02,4.480996527648e-02,-8.573968391146e-03
"                 622",5.082773694084e-03,7.247369661315e-02,2.766266449236e-02,4.481103212079e-02,-8.574183814212e-03
"                 623",5.083036184137e-03,7.247541028465e-02,2.766321337014e-02,4.481219691451e-02,-8.574491772187e-03
"                 624",5.083251276550e-03,7.247709408614e-02,2.766378761126e-02,4.481330647488e-02,-8.574759431813e-03
"                 625",5.083476345878e-03,7.247760401749e-02,2.766391822771e-02,4.481368578978e-02,-8.574883781038e-03
"                 626",5.083441141322e-03,7.247794098713e-02,2.766410369335e-02,4.481383729378e-02,-8.574866800215e-03
"                 627",5.083457760689e-03,7.247785250844e-02,2.766410048860e-02,4.481375201984e-02,-8.574825765621e-03
"                 628",5.083476405393e-03,7.247858851105e-02,2.766440977586e-02,4.481417873519e-02,-8.574884479664e-03
"                 629",5.083677533345e-03,7.248004258157e-02,2.766492687085e-02,4.481511571072e-02,-8.575094419936e-03
"                 630",5.083779353715e-03,7.248190955887e-02,2.766565101711e-02,4.481625854176e-02,-8.575303762321e-03
"                 631",5.084360182157e-03,7.248252371461e-02,2.766590116470e-02,4.481662254992e-02,-8.575360692609e-03
"                 632",5.083784513946e-03,7.248283430690e-02,2.766607509919e-02,4.481675920771e-02,-8.575342054258e-03
"                 633",5.086547933991e-03,7.248209626688e-02,2.766580982720e-02,4.481628643968e-02,-8.575238306237e-03
"                 634",5.084102631186e-03,7.248103963781e-02,2.766541155890e-02,4.481562807891e-02,-8.575108260005e-03
"                 635",5.083357919962e-03,7.247988924539e-02,2.766496801819e-02,4.481492122720e-02,-8.574976604506e-03
"                 636",5.083031597811e-03,7.247962815230e-02,2.766492425254e-02,4.481470389975e-02,-8.574889823604e-03
"                 637",5.082981433944e-03,7.247908777177e-02,2.766472362974e-02,4.481436414204e-02,-8.574820256151e-03
"                 638",5.082983904738e-03,7.247899571747e-02,2.766472976884e-02,4.481426594862e-02,-8.574768089890e-03
"                 639",5.083089672564e-03,7.247881795487e-02,2.766465486118e-02,4.481416309368e-02,-8.574754116248e-03
"                 640",5.083037900903e-03,7.247899559655e-02,2.766476468404e-02,4.481423091251e-02,-8.574733114234e-03
"                 641",5.083088043722e-03,7.247906306883e-02,2.766479443528e-02,4.481426863354e-02,-8.574737099131e-03
"                 642",5.083131174522e-03,7.248027088983e-02,2.766527590092e-02,4.481499498891e-02,-8.574859543995e-03
"                 643",5.083337292815e-03,7.248149567094e-02,2.766566893762e-02,4.481582673332e-02,-8.575078897847e-03
"                 644",5.083482329028e-03,7.248304824004e-02,2.766620293688e-02,4.481684530316e-02,-8.575321183138e-03
"                 645",5.083733415185e-03,7.248427893960e-02,2.766658160999e-02,4.481769732961e-02,-8.575557859806e-03
"                 646",5.083785751802e-03,7.248585541398e-02,2.766719337373e-02,4.481866204025e-02,-8.575734333264e-03
"                 647",5.083741357370e-03,7.248638247089e-02,2.766742950129e-02,4.481895296960e-02,-8.575761734154e-03
"                 648",5.083548863529e-03,7.248640061125e-02,2.766752227744e-02,4.481887833381e-02,-8.575678028188e-03
"                 649",5.083465645140e-03,7.248557647942e-02,2.766724051912e-02,4.481833596030e-02,-8.575547720585e-03
"                 650",5.083351129838e-03,7.248518571593e-02,2.766715819476e-02,4.481802752117e-02,-8.575434663205e-03
"                 651",5.083437709768e-03,7.248501039924e-02,2.766708693051e-02,4.481792346873e-02,-8.575418269111e-03
"                 652",5.083509233845e-03,7.248640677537e-02,2.766762880816e-02,4.481877796721e-02,-8.575574579524e-03
"                 653",5.083616429356e-03,7.248745279158e-02,2.766800493745e-02,4.481944785413e-02,-8.575721458341e-03
"                 654",5.083385940224e-03,7.248717914941e-02,2.766793420220e-02,4.481924494721e-02,-8.575655372506e-03
"                 655",5.083148168396e-03,7.248500133198e-02,2.766713441657e-02,4.481786691541e-02,-8.575366249420e-03
"                 656",5.082905661727e-03,7.248348664484e-02,2.766665466010e-02,4.481683198473e-02,-8.575088662315e-03
"                 657",5.082906600573e-03,7.248285618938e-02,2.766646142864e-02,4.481639476074e-02,-8.574966666049e-03
"                 658",5.082924431928e-03,7.248351949164e-02,2.766677726333e-02,4.481674222832e-02,-8.574982482495e-03
"                 659",5.083093814461e-03,7.248381841472e-02,2.766687384497e-02,4.481694456975e-02,-8.575035362391e-03
"                 660",5.083150388425e-03,7.248404274672e-02,2.766696512368e-02,4.481707762304e-02,-8.575056249680e-03
"                 661",5.083289368465e-03,7.248388279934e-02,2.766686369379e-02,4.481701910555e-02,-8.575077705877e-03
"                 662",5.083306169867e-03,7.248489969956e-02,2.766726213261e-02,4.481763756695e-02,-8.575187717172e-03
"                 663",5.083506264679e-03,7.248712180967e-02,2.766804165063e-02,4.481908015904e-02,-8.575519254205e-03
"                 664",5.083712910946e-03,7.249021045128e-02,2.766913696210e-02,4.482107348918e-02,-8.575968263537e-03
"                 665",5.083962992448e-03,7.249172980015e-02,2.766960160055e-02,4.482212819960e-02,-8.576263299525e-03
"                 666",5.083998685622e-03,7.249193645863e-02,2.766966557476e-02,4.482227088387e-02,-8.576302654557e-03
"                 667",5.083974449656e-03,7.249068482116e-02,2.766919808521e-02,4.482148673594e-02,-8.576144325364e-03
"                 668",5.083821724175e-03,7.248975558959e-02,2.766892778044e-02,4.482082780915e-02,-8.575950014357e-03
"                 669",5.083867132813e-03,7.248913920046e-02,2.766871018802e-02,4.482042901244e-02,-8.575859412211e-03
"                 670",5.083889671778e-03,7.248999165957e-02,2.766907895511e-02,4.482091270446e-02,-8.575916874673e-03
"                 671",5.083998731413e-03,7.249099653409e-02,2.766945974769e-02,4.482153678639e-02,-8.576038519350e-03
"                 672",5.083914716281e-03,7.249136426547e-02,2.766965547484e-02,4.482170879063e-02,-8.576026657897e-03
"                 673",5.083742613343e-03,7.249018952936e-02,2.766924755980e-02,4.482094196956e-02,-8.575847204882e-03
"                 674",5.083348917687e-03,7.248863673342e-02,2.766875442456e-02,4.481988230886e-02,-8.575563942153e-03
"                 675",5.083127803682e-03,7.248633218205e-02,2.766789545814e-02,4.481843672392e-02,-8.575270632889e-03
"                 676",5.082953315196e-03,7.248484866457e-02,2.766737214145e-02,4.481747652312e-02,-8.575052190837e-03
"                 677",5.082994427699e-03,7.248415834808e-02,2.766711527776e-02,4.481704307032e-02,-8.574963896281e-03
"                 678",5.083015623594e-03,7.248472591659e-02,2.766738584581e-02,4.481734007078e-02,-8.574977112488e-03
"                 679",5.083164239349e-03,7.248502096766e-02,2.766747939527e-02,4.481754157238e-02,-8.575031088555e-03
"                 680",5.083222896276e-03,7.248582432701e-02,2.766779016209e-02,4.481803416493e-02,-8.575122001421e-03
"                 681",5.083450091055e-03,7.248683354521e-02,2.766811632407e-02,4.481871722115e-02,-8.575300448539e-03
"                 682",5.083660033509e-03,7.248906814687e-02,2.766894071169e-02,4.482012743517e-02,-8.575593361740e-03
"                 683",5.083957671382e-03,7.249175038263e-02,2.766990336835e-02,4.482184701428e-02,-8.575971822963e-03
"                 684",5.084098263837e-03,7.249446269777e-02,2.767090731647e-02,4.482355538130e-02,-8.576324032417e-03
"                 685",5.084270740213e-03,7.249550873217e-02,2.767123285761e-02,4.482427587456e-02,-8.576521508480e-03
"                 686",5.084272972084e-03,7.249541880234e-02,2.767120240493e-02,4.482421639741e-02,-8.576506996238e-03
"                 687",5.084290279593e-03,7.249386573574e-02,2.767060692750e-02,4.482325880824e-02,-8.576325940373e-03
"                 688",5.084129961110e-03,7.249262521029e-02,2.767020372648e-02,4.482242148382e-02,-8.576108878671e-03
"                 689",5.084079709723e-03,7.249175705391e-02,2.766989947679e-02,4.482185757713e-02,-8.575979050171e-03
"                 690",5.083954884622e-03,7.249157096479e-02,2.766987297522e-02,4.482169798957e-02,-8.575912507178e-03
"                 691",5.083875402254e-03,7.249074982929e-02,2.766955883142e-02,4.482119099787e-02,-8.575816083223e-03
"                 692",5.083594104053e-03,7.249006487829e-02,2.766936455727e-02,4.482070032102e-02,-8.575667881876e-03
"                 693",5.083369245694e-03,7.248888961030e-02,2.766895165185e-02,4.481993795845e-02,-8.575493153300e-03
"                 694",5.082996651223e-03,7.248801143033e-02,2.766868838291e-02,4.481932304742e-02,-8.575317332255e-03
"                 695",5.082819738349e-03,7.248695343213e-02,2.766826620403e-02,4.481868722811e-02,-8.575210512041e-03
"                 696",5.082757373738e-03,7.248672520480e-02,2.766813508359e-02,4.481859012121e-02,-8.575227518807e-03
"                 697",5.083011736283e-03,7.248726984528e-02,2.766823670317e-02,4.481903314211e-02,-8.575398219469e-03
"                 698",5.083171111824e-03,7.248933556215e-02,2.766903191303e-02,4.482030364911e-02,-8.575635868039e-03
"                 699",5.083361389356e-03,7.249077053632e-02,2.766958558667e-02,4.482118494965e-02,-8.575799681488e-03
"                 700",5.083435223580e-03,7.249173298941e-02,2.766998932074e-02,4.482174366867e-02,-8.575877173967e-03
"                 701",5.083620879532e-03,7.249232581431e-02,2.767019579241e-02,4.482213002189e-02,-8.575967114740e-03
"                 702",5.083750804217e-03,7.249381218287e-02,2.767076169164e-02,4.482305049123e-02,-8.576144399795e-03
"                 703",5.084027523792e-03,7.249576864996e-02,2.767143821523e-02,4.482433043473e-02,-8.576446109751e-03
"                 704",5.084147743625e-03,7.249815722082e-02,2.767231821750e-02,4.482583900331e-02,-8.576760392906e-03
"                 705",5.084125339911e-03,7.249795930413e-02,2.767220984975e-02,4.482574945439e-02,-8.576769802320e-03
"                 706",5.083821413734e-03,7.249583035477e-02,2.767145572254e-02,4.482437463223e-02,-8.576459454844e-03
"                 707",5.083565320068e-03,7.249304167074e-02,2.767044187053e-02,4.482259980021e-02,-8.576078964838e-03
"                 708",5.083281258451e-03,7.249115092737e-02,2.766980498821e-02,4.482134593916e-02,-8.575770475475e-03
"                 709",5.083134062894e-03,7.248942661023e-02,2.766918940754e-02,4.482023720270e-02,-8.575523897579e-03
"                 710",5.083023537111e-03,7.248901026307e-02,2.766908872727e-02,4.481992153579e-02,-8.575416404261e-03
"                 711",5.083126227691e-03,7.248916680286e-02,2.766912487248e-02,4.482004193038e-02,-8.575458528952e-03
"                 712",5.083188330382e-03,7.249046845535e-02,2.766962643085e-02,4.482084202449e-02,-8.575607796821e-03
"                 713",5.083303708973e-03,7.249157176247e-02,2.767004052941e-02,4.482153123307e-02,-8.575745351831e-03
"                 714",5.083206491007e-03,7.249269265275e-02,2.767053432185e-02,4.482215833090e-02,-8.575812004529e-03
"                 715",5.083118100963e-03,7.249285996066e-02,2.767061804085e-02,4.482224191981e-02,-8.575811939484e-03
"                 716",5.083016729635e-03,7.249300812966e-02,2.767069248650e-02,4.482231564316e-02,-8.575811578330e-03
"                 717",5.083154111696e-03,7.249278300618e-02,2.767055493142e-02,4.482222807476e-02,-8.575836571667e-03
"                 718",5.083260772348e-03,7.249334533104e-02,2.767076726137e-02,4.482257806967e-02,-8.575905404150e-03
"                 719",5.083497572544e-03,7.249449057518e-02,2.767117594212e-02,4.482331463306e-02,-8.576069345470e-03
"                 720",5.083678956704e-03,7.249632215243e-02,2.767187307668e-02,4.482444907575e-02,-8.576287999539e-03
"                 721",5.083930395721e-03,7.249764262964e-02,2.767232713894e-02,4.482531549070e-02,-8.576494175882e-03
"                 722",5.084008006469e-03,7.249899333002e-02,2.767284197725e-02,4.482615135278e-02,-8.576654687763e-03
"                 723",5.084103109965e-03,7.249936402603e-02,2.767295266556e-02,4.482641136047e-02,-8.576729347455e-03
"                 724",5.084005765669e-03,7.249936484768e-02,2.767298318451e-02,4.482638166317e-02,-8.576699239329e-03
"                 725",5.083777178670e-03,7.249800117785e-02,2.767250206737e-02,4.482549911047e-02,-8.576498521550e-03
"                 726",5.083430480136e-03,7.249608130101e-02,2.767183472402e-02,4.482424657699e-02,-8.576205926484e-03
"                 727",5.083317751672e-03,7.249372232584e-02,2.767090174103e-02,4.482282058481e-02,-8.575959421889e-03
"                 728",5.083245530982e-03,7.249227797394e-02,2.767034003383e-02,4.482193794011e-02,-8.575798953142e-03
"                 729",5.083386119560e-03,7.249172187118e-02,2.767008585566e-02,4.482163601551e-02,-8.575775079924e-03
"                 730",5.083465119561e-03,7.249270713548e-02,2.767049135604e-02,4.482221577944e-02,-8.575862211700e-03
"                 731",5.083652688951e-03,7.249424919273e-02,2.767107344623e-02,4.482317574650e-02,-8.576051150133e-03
"                 732",5.083724857137e-03,7.249622777953e-02,2.767185794212e-02,4.482436983741e-02,-8.576255947644e-03
"                 733",5.083779859884e-03,7.249735711433e-02,2.767229852771e-02,4.482505858663e-02,-8.576380029461e-03
"                 734",5.083570637411e-03,7.249724959496e-02,2.767234833080e-02,4.482490126416e-02,-8.576276466677e-03
"                 735",5.083263576841e-03,7.249555209569e-02,2.767177176591e-02,4.482378032978e-02,-8.576004281934e-03
"                 736",5.082918479211e-03,7.249394768745e-02,2.767121958458e-02,4.482272810287e-02,-8.575754259147e-03
"                 737",5.082941582268e-03,7.249296803664e-02,2.767078337606e-02,4.482218466059e-02,-8.575700642264e-03
"                 738",5.083126186952e-03,7.249376984383e-02,2.767103115927e-02,4.482273868456e-02,-8.575853762649e-03
"                 739",5.083470588013e-03,7.249524042981e-02,2.767149924934e-02,4.482374118047e-02,-8.576120965568e-03
"                 740",5.083684796791e-03,7.249718050227e-02,2.767220903420e-02,4.482497146807e-02,-8.576381216938e-03
"                 741",5.083842899160e-03,7.249800926751e-02,2.767249065009e-02,4.482551861742e-02,-8.576513983668e-03
"                 742",5.083689492306e-03,7.249778772208e-02,2.767247677888e-02,4.482531094320e-02,-8.576417082160e-03
